amount,txn_type,login_freq,sess_dur,pattern,age,anomaly
339.8456332602336,sale,6,94,high_value,veteran,low_risk
750.8730260039644,purchase,4,51,focused,established,low_risk
260.8400983803699,sale,7,82,high_value,veteran,low_risk
484.3296348301893,sale,1,23,random,new,low_risk
343.29607457774705,purchase,3,57,focused,established,low_risk
599.8691218162303,transfer,6,100,high_value,veteran,low_risk
431.1822956153414,purchase,3,41,focused,established,low_risk
522.8463810464119,purchase,2,36,random,new,low_risk
396.87002901139397,sale,6,101,high_value,veteran,low_risk
292.81286258546123,purchase,3,50,focused,established,low_risk
524.7029928980396,transfer,6,121,high_value,veteran,low_risk
195.87299653853228,purchase,4,52,focused,established,low_risk
0.01,purchase,3,44,focused,established,low_risk
241.08229326701468,scam,1,24,random,new,high_risk
763.2155266224778,transfer,4,52,focused,established,low_risk
755.5007169270707,transfer,3,70,focused,established,low_risk
347.4473748452919,purchase,5,51,focused,established,low_risk
359.264642646265,purchase,3,51,focused,established,low_risk
442.22841099559605,transfer,6,135,high_value,veteran,low_risk
176.7519883179765,transfer,2,25,random,new,low_risk
602.3073671877486,transfer,5,43,focused,established,low_risk
458.0272887902755,sale,7,116,high_value,veteran,low_risk
0.01,sale,7,113,high_value,veteran,moderate_risk
299.84461689831517,purchase,5,56,focused,established,low_risk
170.64706375747988,transfer,3,48,focused,established,low_risk
447.73618810903474,phishing,1,21,random,new,high_risk
619.2414054392875,scam,2,29,random,new,high_risk
714.1338547081093,purchase,3,42,focused,established,low_risk
1040.9810743871285,transfer,5,78,focused,established,low_risk
971.7466077134386,purchase,3,73,focused,established,low_risk
982.0698875108492,phishing,2,35,random,new,high_risk
790.5312721213323,sale,6,135,high_value,veteran,moderate_risk
648.5567040603075,purchase,5,67,focused,established,low_risk
582.1799326731732,purchase,2,34,random,new,low_risk
742.1341645939518,transfer,4,45,focused,established,low_risk
672.0846592692467,sale,8,148,high_value,veteran,low_risk
619.7398688149793,transfer,5,44,focused,established,low_risk
776.3475559403913,sale,1,23,random,new,low_risk
716.3587598724579,sale,8,107,high_value,veteran,moderate_risk
622.1683676870673,sale,2,28,random,new,low_risk
356.1884573653537,purchase,5,53,focused,established,low_risk
591.7153334945962,sale,6,81,high_value,veteran,low_risk
518.5883296131229,purchase,5,58,focused,established,low_risk
819.2127454383236,sale,8,116,high_value,veteran,moderate_risk
580.3333997098687,sale,7,133,high_value,veteran,low_risk
654.4740260942597,transfer,1,22,random,new,low_risk
487.61997829723964,phishing,1,39,random,new,high_risk
738.382565083482,transfer,4,40,focused,established,low_risk
496.3765750633262,sale,6,137,high_value,veteran,low_risk
467.955217867067,purchase,2,21,random,new,low_risk
575.7176956261509,transfer,5,69,focused,established,low_risk
409.8379145653777,transfer,5,70,focused,established,low_risk
805.5443960491118,sale,6,113,high_value,veteran,moderate_risk
753.4023667208278,transfer,3,76,focused,established,low_risk
326.86591177872504,purchase,4,57,focused,established,low_risk
564.2803814238438,transfer,5,72,focused,established,low_risk
958.1193023466516,transfer,4,56,focused,established,low_risk
492.35493081606506,transfer,3,43,focused,established,low_risk
702.1850133419423,scam,1,32,random,new,high_risk
413.8526067795551,transfer,4,76,focused,established,low_risk
251.28253694119473,transfer,2,20,random,new,low_risk
636.4331126080257,phishing,2,38,random,new,high_risk
327.3121387678111,scam,2,24,random,new,high_risk
327.17199608659126,purchase,1,32,random,new,low_risk
589.7186939609672,transfer,8,126,high_value,veteran,low_risk
482.1304634697799,purchase,3,45,focused,established,low_risk
285.8184849727815,purchase,4,41,focused,established,low_risk
696.9595371046048,transfer,2,32,random,new,low_risk
367.63072853660947,scam,2,20,random,new,high_risk
407.72479735614684,purchase,4,70,focused,established,low_risk
430.56273600787785,purchase,3,46,focused,established,low_risk
352.2115590259151,sale,1,29,random,new,low_risk
448.5456288651759,sale,7,131,high_value,veteran,moderate_risk
1205.1980216873937,sale,8,155,high_value,veteran,moderate_risk
471.05986993948835,sale,7,143,high_value,veteran,low_risk
107.68106628411397,sale,8,101,high_value,veteran,low_risk
776.9014592669604,sale,6,158,high_value,veteran,moderate_risk
312.29956264183375,sale,7,135,high_value,veteran,low_risk
263.59766094516226,transfer,6,147,high_value,veteran,low_risk
286.8928582771649,transfer,8,112,high_value,veteran,low_risk
329.1587847733283,purchase,3,62,focused,established,low_risk
435.39523373610496,purchase,5,55,focused,established,low_risk
748.8481646800453,sale,2,27,random,new,low_risk
878.5111411464467,sale,8,156,high_value,veteran,moderate_risk
493.49540501872553,scam,1,22,random,new,high_risk
710.7739889667495,scam,1,36,random,new,high_risk
0.01,transfer,7,122,high_value,veteran,low_risk
236.1956623098739,phishing,1,31,random,new,high_risk
607.349242932624,sale,8,142,high_value,veteran,low_risk
622.7669964631136,transfer,8,142,high_value,veteran,low_risk
582.2584718769317,transfer,7,132,high_value,veteran,low_risk
449.50660335188627,sale,7,130,high_value,veteran,low_risk
521.3102047776642,transfer,6,146,high_value,veteran,low_risk
843.1005104872834,sale,6,101,high_value,veteran,moderate_risk
331.1988542776205,transfer,4,72,focused,established,low_risk
319.0422777356357,purchase,1,37,random,new,low_risk
607.1966231517607,purchase,2,22,random,new,low_risk
402.39484859752594,sale,7,97,high_value,veteran,moderate_risk
612.5913431910298,sale,7,129,high_value,veteran,low_risk
310.60603703065567,transfer,5,49,focused,established,low_risk
716.4118814241772,transfer,6,131,high_value,veteran,low_risk
724.5384856720198,scam,1,33,random,new,high_risk
928.3917519964034,sale,6,90,high_value,veteran,moderate_risk
1188.7188639874748,sale,2,35,random,new,moderate_risk
471.1853288126669,purchase,5,64,focused,established,low_risk
654.6465869172661,transfer,6,156,high_value,veteran,low_risk
425.60230782797225,transfer,4,64,focused,established,low_risk
592.7085275054704,purchase,1,32,random,new,low_risk
742.6455334790455,sale,6,108,high_value,veteran,moderate_risk
192.16832470778536,transfer,6,80,high_value,veteran,low_risk
307.58898885026656,transfer,6,96,high_value,veteran,low_risk
720.444177635003,phishing,1,23,random,new,high_risk
485.68035482262974,purchase,5,62,focused,established,low_risk
353.43013366635626,purchase,5,76,focused,established,low_risk
0.01,transfer,2,35,random,new,low_risk
671.8446759624373,sale,6,129,high_value,veteran,low_risk
277.64894774868077,purchase,5,46,focused,established,low_risk
48.46474037732264,sale,2,34,random,new,low_risk
497.02186586869163,sale,8,90,high_value,veteran,low_risk
496.6879017962891,transfer,5,41,focused,established,low_risk
453.58424723561126,purchase,1,39,random,new,low_risk
663.9711615697072,purchase,2,30,random,new,low_risk
495.27983274347076,transfer,6,134,high_value,veteran,low_risk
744.4060374767231,purchase,1,24,random,new,low_risk
417.38457555478095,sale,2,29,random,new,low_risk
903.398236987353,purchase,3,60,focused,established,low_risk
644.9555196018232,phishing,1,35,random,new,high_risk
899.7634772625169,purchase,2,32,random,new,low_risk
471.9908472617948,transfer,5,58,focused,established,low_risk
567.8154340545949,purchase,2,23,random,new,low_risk
979.3819957677987,transfer,3,77,focused,established,low_risk
428.49137876392973,sale,7,132,high_value,veteran,low_risk
62.71863011816362,transfer,5,65,focused,established,low_risk
516.6004990464683,transfer,7,111,high_value,veteran,low_risk
652.8334792488868,transfer,2,24,random,new,low_risk
525.6857635927856,purchase,5,59,focused,established,low_risk
874.104066038863,sale,8,133,high_value,veteran,moderate_risk
530.2883642164725,purchase,4,45,focused,established,low_risk
731.964123917011,sale,8,101,high_value,veteran,moderate_risk
574.6943857925849,purchase,3,51,focused,established,low_risk
667.4718392375014,transfer,7,121,high_value,veteran,low_risk
1059.89638758627,sale,6,152,high_value,veteran,moderate_risk
486.13755706499205,scam,2,35,random,new,high_risk
619.8737120966252,purchase,5,51,focused,established,low_risk
4.6257478972479475,transfer,3,40,focused,established,low_risk
252.77534949111006,sale,7,151,high_value,veteran,moderate_risk
507.5937188300029,purchase,3,49,focused,established,low_risk
947.0488045461466,purchase,5,63,focused,established,low_risk
569.4488146843189,purchase,3,70,focused,established,low_risk
803.9941305640317,transfer,1,30,random,new,low_risk
482.851441318027,sale,1,22,random,new,low_risk
569.8094304449539,transfer,3,69,focused,established,low_risk
284.05985712593673,sale,8,157,high_value,veteran,low_risk
728.8673447238884,purchase,2,32,random,new,low_risk
632.6766254460558,transfer,1,20,random,new,low_risk
608.3960404378157,sale,6,105,high_value,veteran,low_risk
407.20436829383846,transfer,5,43,focused,established,low_risk
816.9904119428455,sale,6,104,high_value,veteran,moderate_risk
401.04596370933575,sale,2,32,random,new,low_risk
518.5050032430406,transfer,2,35,random,new,low_risk
756.3276055872307,sale,7,100,high_value,veteran,moderate_risk
576.947461196372,scam,2,31,random,new,high_risk
682.196148084411,purchase,5,71,focused,established,low_risk
225.3894212461293,sale,6,82,high_value,veteran,low_risk
209.54968118878514,sale,8,153,high_value,veteran,moderate_risk
546.8979487821389,purchase,3,50,focused,established,low_risk
317.15066738174835,scam,1,25,random,new,high_risk
530.933007222174,transfer,4,74,focused,established,low_risk
664.6010611264891,transfer,1,38,random,new,low_risk
384.4131997101929,purchase,4,49,focused,established,low_risk
689.4995074043852,transfer,4,49,focused,established,low_risk
647.8322080355607,sale,2,23,random,new,low_risk
460.4762757055879,phishing,1,22,random,new,high_risk
373.2498628227182,purchase,1,22,random,new,low_risk
0.01,purchase,5,64,focused,established,low_risk
567.022502034315,phishing,2,38,random,new,high_risk
392.1296113003474,purchase,5,56,focused,established,low_risk
481.78467286631997,transfer,5,43,focused,established,low_risk
514.3634582082572,transfer,6,138,high_value,veteran,low_risk
316.6437231592878,transfer,6,82,high_value,veteran,low_risk
370.0186968496153,purchase,5,73,focused,established,low_risk
943.5559502051467,purchase,1,36,random,new,low_risk
490.7314640262616,purchase,5,65,focused,established,low_risk
316.7591733229658,sale,2,22,random,new,low_risk
423.94608813107493,sale,2,28,random,new,low_risk
505.9782076419193,sale,8,108,high_value,veteran,moderate_risk
258.58342318244866,sale,7,113,high_value,veteran,low_risk
281.6033241796281,transfer,3,68,focused,established,low_risk
654.4406869140305,purchase,5,58,focused,established,low_risk
528.472466288348,transfer,4,71,focused,established,low_risk
359.76976588172965,scam,2,36,random,new,high_risk
509.681508399725,transfer,5,53,focused,established,low_risk
623.1476114616446,purchase,5,43,focused,established,low_risk
193.75431657062563,sale,7,112,high_value,veteran,moderate_risk
448.0502418911311,phishing,1,26,random,new,high_risk
547.7843549480434,sale,8,159,high_value,veteran,low_risk
391.65961724840224,transfer,2,29,random,new,low_risk
424.0772140698465,sale,7,147,high_value,veteran,moderate_risk
621.2680351840913,purchase,3,41,focused,established,low_risk
154.8658641024773,transfer,4,77,focused,established,low_risk
4.542028266399143,sale,6,97,high_value,veteran,low_risk
370.811719954752,purchase,4,68,focused,established,low_risk
286.1473818039221,transfer,3,62,focused,established,low_risk
330.6391170399362,transfer,6,104,high_value,veteran,low_risk
986.7192631673174,purchase,3,65,focused,established,low_risk
113.96778433185648,purchase,5,78,focused,established,low_risk
192.29131310532097,transfer,6,113,high_value,veteran,low_risk
793.6933349431463,purchase,2,37,random,new,low_risk
850.590886656596,sale,8,88,high_value,veteran,moderate_risk
704.032682862664,phishing,1,28,random,new,high_risk
371.692285949329,sale,6,121,high_value,veteran,low_risk
174.07213775738103,sale,7,93,high_value,veteran,low_risk
876.483609535342,transfer,7,135,high_value,veteran,low_risk
724.9075517060331,purchase,3,76,focused,established,low_risk
75.10306216548594,sale,6,142,high_value,veteran,moderate_risk
174.48497526371517,purchase,4,59,focused,established,low_risk
500.8678032579351,sale,6,158,high_value,veteran,low_risk
641.5215890288729,purchase,5,48,focused,established,low_risk
481.82519335960336,scam,1,24,random,new,high_risk
498.8727989375475,transfer,8,104,high_value,veteran,low_risk
0.01,purchase,5,67,focused,established,low_risk
485.8077183624747,transfer,2,30,random,new,low_risk
635.5827766105494,transfer,2,29,random,new,low_risk
648.3155245542248,scam,1,23,random,new,high_risk
312.1620184004232,transfer,3,49,focused,established,low_risk
781.1368766755991,purchase,2,38,random,new,low_risk
202.3765002079732,transfer,8,95,high_value,veteran,low_risk
396.384868182805,sale,2,27,random,new,low_risk
273.7361378355755,sale,2,26,random,new,low_risk
811.2172240738967,purchase,2,29,random,new,low_risk
666.3948925005272,purchase,4,49,focused,established,low_risk
299.9190035284502,sale,1,36,random,new,low_risk
589.3307440711641,transfer,6,149,high_value,veteran,low_risk
134.86146029616958,sale,8,140,high_value,veteran,low_risk
529.1796159484527,transfer,2,27,random,new,low_risk
694.9187698530075,transfer,2,33,random,new,low_risk
363.4473385748888,sale,6,110,high_value,veteran,low_risk
573.9047809991405,purchase,1,27,random,new,low_risk
664.8071495972691,sale,6,148,high_value,veteran,low_risk
469.06832681142913,sale,7,148,high_value,veteran,low_risk
740.8686095416039,sale,8,103,high_value,veteran,moderate_risk
434.702499893117,scam,2,23,random,new,high_risk
631.5785054120824,purchase,4,51,focused,established,low_risk
776.0694043425704,purchase,4,49,focused,established,low_risk
356.5030100691223,sale,8,158,high_value,veteran,moderate_risk
840.0143735710658,purchase,2,28,random,new,low_risk
775.7977938172295,purchase,4,46,focused,established,low_risk
41.30735892816949,purchase,5,72,focused,established,low_risk
614.5383381345251,transfer,7,98,high_value,veteran,low_risk
305.243980282777,purchase,4,42,focused,established,low_risk
720.8435271828084,purchase,2,31,random,new,low_risk
700.7963945026613,sale,2,36,random,new,moderate_risk
232.07852561942514,transfer,7,105,high_value,veteran,low_risk
273.1576570320623,transfer,8,132,high_value,veteran,low_risk
397.5299797338812,transfer,8,120,high_value,veteran,low_risk
350.30008609874943,purchase,4,51,focused,established,low_risk
240.4298933321789,scam,1,21,random,new,high_risk
315.101070443579,purchase,4,41,focused,established,low_risk
657.5675795245107,sale,2,25,random,new,low_risk
394.0995341439517,purchase,5,41,focused,established,low_risk
734.5612429938734,phishing,2,23,random,new,high_risk
592.2065509259378,transfer,2,29,random,new,low_risk
289.76518511765846,phishing,2,26,random,new,high_risk
1084.8026215364723,phishing,2,21,random,new,high_risk
183.51818364204348,transfer,1,23,random,new,low_risk
173.43372654616383,sale,6,146,high_value,veteran,low_risk
619.4198845137423,purchase,3,67,focused,established,low_risk
355.1614663110614,sale,8,129,high_value,veteran,moderate_risk
283.8836975296389,transfer,2,36,random,new,low_risk
474.01870209828087,purchase,5,48,focused,established,low_risk
744.9763579691872,purchase,2,38,random,new,low_risk
120.85308226687619,sale,8,153,high_value,veteran,low_risk
76.09730869310778,purchase,2,38,random,new,low_risk
570.1157892795337,sale,6,144,high_value,veteran,moderate_risk
659.5723704605552,purchase,3,50,focused,established,low_risk
393.892592905319,transfer,7,99,high_value,veteran,low_risk
0.01,phishing,1,20,random,new,high_risk
322.03913576624666,sale,6,129,high_value,veteran,low_risk
0.01,sale,6,110,high_value,veteran,low_risk
772.9547710154953,purchase,4,44,focused,established,low_risk
349.8707028341373,purchase,4,42,focused,established,low_risk
583.4549553133484,transfer,5,58,focused,established,low_risk
711.9126911039097,scam,1,23,random,new,high_risk
548.3146191393413,transfer,5,41,focused,established,low_risk
533.5193879334174,purchase,5,44,focused,established,low_risk
428.2209765963126,sale,2,39,random,new,low_risk
296.73797587059045,sale,7,141,high_value,veteran,low_risk
978.0907422027466,sale,1,33,random,new,low_risk
557.0468394466375,scam,1,27,random,new,high_risk
404.3525227163414,transfer,8,157,high_value,veteran,low_risk
769.6930705973474,phishing,2,25,random,new,high_risk
378.984971884581,sale,6,104,high_value,veteran,low_risk
707.7411845896835,sale,6,122,high_value,veteran,moderate_risk
625.6860956002748,purchase,1,22,random,new,low_risk
659.9616074033922,transfer,5,41,focused,established,low_risk
857.7965066088483,sale,8,95,high_value,veteran,moderate_risk
220.14188610283958,sale,1,38,random,new,low_risk
224.46816014674948,scam,2,21,random,new,high_risk
719.6216741307796,transfer,3,79,focused,established,low_risk
589.5629047459645,scam,1,22,random,new,high_risk
1192.783969812308,transfer,8,100,high_value,veteran,low_risk
832.9627557290446,transfer,4,72,focused,established,low_risk
523.2818126928202,transfer,8,97,high_value,veteran,low_risk
513.9691060427986,transfer,7,148,high_value,veteran,low_risk
271.66539082991324,purchase,2,38,random,new,low_risk
816.9633908531376,purchase,4,62,focused,established,low_risk
514.9679720005347,sale,2,20,random,new,low_risk
600.7427941840433,transfer,6,110,high_value,veteran,low_risk
1081.7733322264098,sale,2,23,random,new,low_risk
724.4136737833676,sale,8,140,high_value,veteran,moderate_risk
126.59837890013785,sale,8,87,high_value,veteran,moderate_risk
611.0995418082514,purchase,4,65,focused,established,low_risk
114.19504861793786,sale,7,118,high_value,veteran,moderate_risk
488.59512537291323,purchase,4,68,focused,established,low_risk
400.84526074629787,sale,7,104,high_value,veteran,low_risk
425.9790302856317,purchase,2,21,random,new,low_risk
996.2389011217554,sale,8,137,high_value,veteran,moderate_risk
408.09251408618945,sale,8,125,high_value,veteran,moderate_risk
790.2422144679283,transfer,8,112,high_value,veteran,low_risk
757.9382273579431,transfer,2,21,random,new,low_risk
918.4929041364564,sale,2,35,random,new,moderate_risk
596.1484538352557,purchase,3,60,focused,established,low_risk
393.66634785539577,sale,2,22,random,new,low_risk
158.53535079491462,sale,7,114,high_value,veteran,moderate_risk
631.3230481967224,transfer,3,64,focused,established,low_risk
653.6119535071782,purchase,1,24,random,new,low_risk
834.7830072827267,purchase,4,47,focused,established,low_risk
972.9399659614992,purchase,5,57,focused,established,low_risk
907.4465681446272,purchase,5,75,focused,established,low_risk
260.22762046258646,purchase,4,41,focused,established,low_risk
577.3801026639824,scam,2,22,random,new,high_risk
720.645812986802,transfer,1,30,random,new,low_risk
255.74470762615317,purchase,1,36,random,new,low_risk
163.2537679294934,purchase,2,35,random,new,low_risk
417.4487098075512,transfer,4,62,focused,established,low_risk
134.73384040666264,transfer,5,54,focused,established,low_risk
570.3063718026543,phishing,1,38,random,new,high_risk
620.3970364542284,purchase,3,44,focused,established,low_risk
400.4065761183904,sale,1,37,random,new,low_risk
262.28643775803846,purchase,3,62,focused,established,low_risk
906.7561380858444,sale,1,27,random,new,low_risk
704.2222104193506,transfer,6,105,high_value,veteran,low_risk
494.7086719717067,transfer,5,64,focused,established,low_risk
162.25105691923272,purchase,4,71,focused,established,low_risk
456.15736324866066,purchase,4,75,focused,established,low_risk
430.81275304265915,transfer,4,79,focused,established,low_risk
77.99921733008745,sale,1,26,random,new,low_risk
234.23679591046437,transfer,1,29,random,new,low_risk
350.40336391736946,scam,2,33,random,new,high_risk
217.85421441255295,transfer,7,141,high_value,veteran,low_risk
332.7774948202608,purchase,1,20,random,new,low_risk
704.6989229990936,purchase,3,47,focused,established,low_risk
623.7291753898348,sale,6,105,high_value,veteran,low_risk
435.7849089670545,transfer,2,34,random,new,low_risk
213.20114479865566,sale,1,21,random,new,low_risk
486.59223543315596,sale,2,28,random,new,low_risk
826.9999390402995,transfer,4,61,focused,established,low_risk
221.99437305442075,sale,8,92,high_value,veteran,low_risk
743.0296269404696,purchase,3,65,focused,established,low_risk
223.323168699078,scam,1,33,random,new,high_risk
0.01,sale,7,80,high_value,veteran,low_risk
367.30216119639715,transfer,3,41,focused,established,low_risk
382.66160891267884,scam,2,20,random,new,high_risk
459.7091416269973,sale,6,82,high_value,veteran,low_risk
554.532453333732,purchase,4,67,focused,established,low_risk
567.4331569317012,purchase,5,74,focused,established,low_risk
572.3643488344851,sale,7,139,high_value,veteran,moderate_risk
261.3063275877556,phishing,2,35,random,new,high_risk
331.7187494757445,sale,8,123,high_value,veteran,low_risk
576.3067007193603,purchase,4,63,focused,established,low_risk
339.0997826580333,transfer,8,102,high_value,veteran,low_risk
787.0601137412997,sale,8,123,high_value,veteran,moderate_risk
573.9371803211261,sale,7,97,high_value,veteran,low_risk
509.75936260457013,sale,7,134,high_value,veteran,low_risk
623.7534494116079,sale,2,38,random,new,low_risk
145.72745565400493,phishing,1,33,random,new,high_risk
479.33637247070527,transfer,8,81,high_value,veteran,low_risk
698.0793667246828,transfer,6,82,high_value,veteran,low_risk
778.7201523865078,transfer,2,26,random,new,low_risk
340.6077413220894,transfer,6,88,high_value,veteran,low_risk
414.4353808526822,sale,8,84,high_value,veteran,low_risk
532.2545163794534,sale,7,81,high_value,veteran,low_risk
587.6452625754187,transfer,6,144,high_value,veteran,low_risk
446.73360507671543,transfer,2,37,random,new,low_risk
166.1554149457338,phishing,2,27,random,new,high_risk
878.4929740131872,transfer,7,82,high_value,veteran,low_risk
739.0270978485926,sale,1,22,random,new,low_risk
212.03868423328356,sale,7,95,high_value,veteran,low_risk
183.099322790467,sale,7,122,high_value,veteran,low_risk
699.2390215201312,transfer,3,66,focused,established,low_risk
725.001066047452,purchase,2,23,random,new,low_risk
234.6368232987532,sale,6,148,high_value,veteran,low_risk
513.3328896017609,transfer,6,158,high_value,veteran,low_risk
461.78237298449966,sale,6,159,high_value,veteran,low_risk
38.06967422050815,sale,1,27,random,new,low_risk
876.0939288886209,purchase,4,53,focused,established,low_risk
225.99793009529242,purchase,2,36,random,new,low_risk
763.3449616486116,sale,6,158,high_value,veteran,moderate_risk
425.83859668674097,purchase,4,65,focused,established,low_risk
554.3785447476349,sale,6,102,high_value,veteran,moderate_risk
327.07050160675414,purchase,4,78,focused,established,low_risk
395.0819417163816,transfer,7,154,high_value,veteran,low_risk
747.7249866195733,purchase,4,56,focused,established,low_risk
767.2201057861876,transfer,2,22,random,new,low_risk
488.06345968080444,purchase,3,74,focused,established,low_risk
351.4532532816063,purchase,4,71,focused,established,low_risk
499.42038400011575,sale,7,111,high_value,veteran,moderate_risk
592.4575032735104,sale,8,130,high_value,veteran,moderate_risk
848.3617273212838,transfer,1,21,random,new,low_risk
427.48942197394365,purchase,1,37,random,new,low_risk
799.9599453116284,sale,2,21,random,new,low_risk
390.1807338225291,transfer,7,117,high_value,veteran,low_risk
322.9069274644998,phishing,1,23,random,new,high_risk
634.8682220080996,transfer,2,28,random,new,low_risk
632.6248484570067,transfer,5,61,focused,established,low_risk
383.7041736395428,transfer,8,155,high_value,veteran,low_risk
204.64265937655847,sale,7,154,high_value,veteran,low_risk
956.2011021446694,sale,6,81,high_value,veteran,moderate_risk
446.64678984056314,sale,2,37,random,new,low_risk
826.1121651109731,purchase,4,53,focused,established,low_risk
312.64122870346773,purchase,3,55,focused,established,low_risk
201.8865305066726,transfer,5,43,focused,established,low_risk
165.52592984720673,sale,7,140,high_value,veteran,low_risk
678.8265679038639,purchase,4,41,focused,established,low_risk
724.1249524292955,sale,2,35,random,new,low_risk
714.1998356804418,purchase,4,59,focused,established,low_risk
12.560559719484331,transfer,5,58,focused,established,low_risk
593.3617825484506,transfer,2,34,random,new,low_risk
810.4323594564207,purchase,4,52,focused,established,low_risk
281.032048096612,purchase,4,47,focused,established,low_risk
385.1816806121867,purchase,1,22,random,new,low_risk
185.0727750854686,transfer,5,51,focused,established,low_risk
133.95698702046542,transfer,4,77,focused,established,low_risk
365.29982356897375,transfer,8,80,high_value,veteran,low_risk
392.8416023372523,transfer,8,140,high_value,veteran,low_risk
762.9589776965983,sale,7,131,high_value,veteran,moderate_risk
538.4064841262783,sale,6,116,high_value,veteran,moderate_risk
789.8004691678103,sale,1,27,random,new,low_risk
809.7523981713907,sale,2,21,random,new,low_risk
756.7548147513946,scam,1,24,random,new,high_risk
210.33612802132717,transfer,4,52,focused,established,low_risk
805.4044572509055,sale,8,81,high_value,veteran,moderate_risk
480.1289187450283,transfer,5,57,focused,established,low_risk
1065.5910242026823,sale,6,130,high_value,veteran,moderate_risk
407.1044204543273,transfer,3,76,focused,established,low_risk
662.6062016138342,transfer,8,131,high_value,veteran,low_risk
623.9535887483858,phishing,1,33,random,new,high_risk
409.43684275858743,sale,1,34,random,new,low_risk
355.4991709448251,transfer,6,130,high_value,veteran,low_risk
441.47497473862217,phishing,1,31,random,new,high_risk
267.21326498798453,scam,2,27,random,new,high_risk
768.5549667262371,transfer,5,75,focused,established,low_risk
465.2232615632231,transfer,8,130,high_value,veteran,low_risk
638.1516306097428,sale,7,83,high_value,veteran,moderate_risk
307.5451618662682,transfer,2,21,random,new,low_risk
472.89460242642417,sale,2,20,random,new,low_risk
1176.7851149765615,purchase,5,70,focused,established,low_risk
955.6198302034418,transfer,1,32,random,new,low_risk
518.4859725593735,scam,2,34,random,new,high_risk
780.4213625565385,phishing,2,32,random,new,high_risk
444.38271592556674,purchase,5,50,focused,established,low_risk
892.1405555745473,transfer,6,81,high_value,veteran,low_risk
345.79032824352805,transfer,7,91,high_value,veteran,low_risk
300.2148091813725,sale,2,33,random,new,low_risk
364.4222231022708,purchase,1,27,random,new,low_risk
1007.1180493848419,transfer,3,43,focused,established,low_risk
335.99448832446944,transfer,7,93,high_value,veteran,low_risk
356.1641646513799,phishing,1,26,random,new,high_risk
871.7684876177777,sale,8,152,high_value,veteran,moderate_risk
115.75039095941816,purchase,3,47,focused,established,low_risk
324.547916299021,scam,2,22,random,new,high_risk
333.999673528608,sale,6,144,high_value,veteran,moderate_risk
483.1352340730341,scam,2,25,random,new,high_risk
350.9057555735998,transfer,7,150,high_value,veteran,low_risk
68.83705920935029,sale,8,154,high_value,veteran,low_risk
309.61607572560365,purchase,5,70,focused,established,low_risk
116.95041927219631,sale,7,113,high_value,veteran,low_risk
35.288165160604365,transfer,4,55,focused,established,low_risk
666.5604031834713,purchase,1,21,random,new,low_risk
566.6114760459834,sale,7,108,high_value,veteran,moderate_risk
416.8245823532187,transfer,2,39,random,new,low_risk
471.71184256622655,transfer,1,38,random,new,low_risk
48.96061728908944,sale,2,36,random,new,low_risk
432.45239071001896,sale,2,32,random,new,low_risk
373.25775374033276,purchase,4,71,focused,established,low_risk
434.7389747524837,purchase,2,22,random,new,low_risk
422.72854266511285,sale,6,111,high_value,veteran,low_risk
706.5781769138201,purchase,4,56,focused,established,low_risk
495.90751588725516,sale,8,117,high_value,veteran,moderate_risk
965.6540557114209,sale,7,136,high_value,veteran,moderate_risk
42.24708558897112,purchase,5,72,focused,established,low_risk
461.5411871735087,sale,8,149,high_value,veteran,low_risk
426.6132469873197,sale,7,124,high_value,veteran,low_risk
658.7222282163773,sale,2,39,random,new,low_risk
576.5697987231865,sale,8,82,high_value,veteran,low_risk
828.8738065891941,sale,8,126,high_value,veteran,moderate_risk
704.601262714776,transfer,2,32,random,new,low_risk
500.70437611101903,scam,1,36,random,new,high_risk
148.48857981091288,transfer,2,38,random,new,low_risk
826.3764899804676,scam,1,23,random,new,high_risk
871.4164920732242,purchase,2,23,random,new,low_risk
700.7153090222898,transfer,2,22,random,new,low_risk
668.157878964058,transfer,7,144,high_value,veteran,low_risk
680.3341298738546,transfer,6,156,high_value,veteran,low_risk
915.9572987570174,transfer,5,45,focused,established,low_risk
420.0784448632002,purchase,4,69,focused,established,low_risk
499.3264238277815,purchase,3,41,focused,established,low_risk
121.56361211252334,transfer,1,31,random,new,low_risk
243.74370406680328,phishing,2,29,random,new,high_risk
98.41382546399547,purchase,2,35,random,new,low_risk
736.92246344343,purchase,2,27,random,new,low_risk
513.6320518023847,phishing,1,22,random,new,high_risk
809.5474382103898,purchase,1,21,random,new,low_risk
505.40393798406484,transfer,1,21,random,new,low_risk
971.9294848613323,sale,7,80,high_value,veteran,moderate_risk
489.0954907512541,sale,2,35,random,new,low_risk
100.39083086197854,sale,7,130,high_value,veteran,low_risk
840.6861843999909,purchase,5,73,focused,established,low_risk
965.4277148922649,sale,8,108,high_value,veteran,moderate_risk
554.3011299080772,purchase,4,42,focused,established,low_risk
364.8032501670035,sale,8,96,high_value,veteran,low_risk
777.3018060697764,purchase,5,53,focused,established,low_risk
663.2834677580533,sale,6,83,high_value,veteran,low_risk
52.67766225777069,purchase,4,79,focused,established,low_risk
395.3501147075965,transfer,4,49,focused,established,low_risk
713.1976695799258,purchase,2,33,random,new,low_risk
542.3991433801884,purchase,3,40,focused,established,low_risk
601.3953994749351,sale,7,91,high_value,veteran,low_risk
367.83960799296335,transfer,6,109,high_value,veteran,low_risk
